id,merchant_id,merchant_name,merchant_ciiu,amount_in_cents,created_date,payment_method_type,status
1000297,1006,Comercio_1006,I5610,35950,2025-05-19 15:23:38,NEQUI,APPROVED
1000298,1003,Comercio_1003,G4711,27793,2025-03-15 19:15:34,CASH,APPROVED
1000299,1025,Comercio_1025,S9602,84370,2025-06-17 20:45:09,BANCOLOMBIA,DECLINED
1000300,1046,Comercio_1046,G4761,36182,2025-07-30 14:00:24,CASH,APPROVED
1000301,1021,Comercio_1021,R9311,76166,2025-07-19 14:48:21,CARD,APPROVED
1000302,1006,Comercio_1006,I5610,99172,2025-06-10 23:57:28,CASH,APPROVED
1000303,1015,Comercio_1015,G4773,76082,2025-07-23 02:32:23,PSE,APPROVED
1000304,1012,Comercio_1012,G4751,104515,2025-05-22 02:37:53,CASH,APPROVED
1000305,1012,Comercio_1012,G4751,192159,2025-07-05 22:23:15,CASH,APPROVED
1000306,1034,Comercio_1034,G4791,71473,2025-07-20 00:22:54,CARD,REFUNDED
1000307,1028,Comercio_1028,S9602,38088,2025-07-08 15:46:51,,APPROVED
1000308,1008,Comercio_1008,I5610,92770,2025-03-24 20:41:34,PSE,APPROVED
1000309,1027,Comercio_1027,S9602,14614,2025-08-10 06:15:01,BANCOLOMBIA,APPROVED
1000310,1011,Comercio_1011,G4751,263826,2025-06-07 19:09:57,CARD,APPROVED
1000311,1017,Comercio_1017,G4773,77158,2025-04-13 10:39:08,NEQUI,APPROVED
1000312,1029,Comercio_1029,S9602,22818,2025-05-29 15:23:29,NEQUI,APPROVED
1000313,1015,Comercio_1015,G4773,116661,2025-08-02 08:50:51,BANCOLOMBIA,APPROVED
1000314,1004,Comercio_1004,G4711,52947,2025-07-03 09:43:29,BANCOLOMBIA,APPROVED
1000315,1028,Comercio_1028,S9602,67455,2025-03-10 14:23:22,CASH,APPROVED
1000316,1035,Comercio_1035,H4922,30429,2025-06-25 21:45:31,PSE,DECLINED
1000317,1006,Comercio_1006,I5610,33220,2025-03-30 20:20:16,NEQUI,APPROVED
1000318,1003,Comercio_1003,G4711,25062,2025-05-12 01:10:59,CASH,APPROVED
1000319,1041,Comercio_1041,G4741,138937,2025-03-23 09:01:14,,APPROVED
1000320,1034,Comercio_1034,G4791,86051,2025-03-10 00:49:23,,APPROVED
1000321,1000,Comercio_1000,G4711,10907,2025-02-23 03:08:52,CASH,DECLINED
1000322,1005,Comercio_1005,I5610,58434,2025-07-24 01:12:23,CASH,APPROVED
1000323,1048,Comercio_1048,G4761,21274,2025-03-06 22:11:23,CASH,APPROVED
1000324,1015,Comercio_1015,G4773,73337,2025-07-04 01:57:07,BANCOLOMBIA,APPROVED
1000325,1010,Comercio_1010,G4751,113371,2025-07-27 07:05:34,NEQUI,DECLINED
1000326,1026,Comercio_1026,S9602,15323,2025-04-29 19:44:15,NEQUI,APPROVED
1000327,1031,Comercio_1031,G4791,90177,2025-03-11 19:16:05,NEQUI,APPROVED
1000328,1030,Comercio_1030,G4791,80857,2025-06-28 17:35:47,CARD,APPROVED
1000329,1013,Comercio_1013,G4751,144245,2025-06-06 00:23:12,PSE,APPROVED
1000330,1025,Comercio_1025,S9602,160281,2025-03-06 04:48:13,BANCOLOMBIA,APPROVED
1000331,1003,Comercio_1003,G4711,29619,2025-07-18 08:21:04,CASH,APPROVED
1000332,1010,Comercio_1010,G4751,466021,2025-07-15 08:05:28,NEQUI,APPROVED
1000333,1024,Comercio_1024,R9311,96564,2025-04-28 20:58:24,NEQUI,APPROVED
1000334,1000,Comercio_1000,G4711,52742,2025-04-29 12:37:25,CASH,DECLINED
1000335,1024,Comercio_1024,R9311,43149,2025-03-08 17:13:51,NEQUI,APPROVED
1000336,1016,Comercio_1016,G4773,51089,2025-06-06 04:30:51,,APPROVED
1000337,1029,Comercio_1029,S9602,34738,2025-03-19 07:24:20,CASH,APPROVED
1000338,1018,Comercio_1018,G4773,50190,2025-03-11 03:16:29,CASH,APPROVED
1000339,1027,Comercio_1027,S9602,35442,2025-07-18 05:45:56,BANCOLOMBIA,APPROVED
1000340,1044,Comercio_1044,G4741,49365,2025-04-15 22:56:30,CARD,APPROVED
1000341,1046,Comercio_1046,G4761,48919,2025-03-31 01:31:15,NEQUI,DECLINED
1000342,1035,Comercio_1035,H4922,44687,2025-04-15 02:42:21,BANCOLOMBIA,APPROVED
1000343,1042,Comercio_1042,G4741,55458,2025-05-19 04:17:51,CARD,APPROVED
1000344,1045,Comercio_1045,G4761,24509,2025-04-21 01:08:27,BANCOLOMBIA,APPROVED
1000345,1031,Comercio_1031,G4791,49139,2025-03-10 17:10:51,NEQUI,DECLINED
1000346,1009,Comercio_1009,I5610,23690,2025-03-13 09:48:14,NEQUI,REFUNDED
1000347,1012,Comercio_1012,G4751,229899,2025-03-16 10:39:07,CARD,APPROVED
1000348,1018,Comercio_1018,G4773,112871,2025-04-24 10:10:36,CASH,APPROVED
1000349,1013,Comercio_1013,G4751,240920,2025-03-08 09:52:41,PSE,APPROVED
1000350,1003,Comercio_1003,G4711,38012,2025-08-08 18:29:11,CASH,APPROVED
1000351,1037,Comercio_1037,H4922,39762,2025-04-28 01:56:57,CASH,APPROVED
1000352,1047,Comercio_1047,G4761,50956,2025-07-12 01:02:58,NEQUI,APPROVED
1000353,1034,Comercio_1034,G4791,177532,2025-06-28 11:46:30,,APPROVED
1000354,1003,Comercio_1003,G4711,31294,2025-05-26 15:31:56,CASH,APPROVED
1000355,1047,Comercio_1047,G4761,57168,2025-02-24 00:27:39,CARD,APPROVED
1000356,1020,Comercio_1020,R9311,68636,2025-06-09 17:12:40,CASH,APPROVED
1000357,1003,Comercio_1003,G4711,26154,2025-07-07 20:30:17,CASH,REFUNDED
1000358,1003,Comercio_1003,G4711,27625,2025-06-30 17:06:03,CASH,APPROVED
1000359,1037,Comercio_1037,H4922,26948,2025-02-15 09:58:26,PSE,APPROVED
1000360,1030,Comercio_1030,G4791,91649,2025-07-08 14:50:19,BANCOLOMBIA,APPROVED
1000361,1032,Comercio_1032,G4791,160765,2025-03-10 05:24:35,CARD,APPROVED
1000362,1033,Comercio_1033,G4791,157393,2025-06-11 13:53:50,NEQUI,DECLINED
1000363,1010,Comercio_1010,G4751,109049,2025-04-13 10:45:21,NEQUI,APPROVED
1000364,1003,Comercio_1003,G4711,14794,2025-02-28 02:43:16,CARD,APPROVED
1000365,1032,Comercio_1032,G4791,196259,2025-05-11 02:25:36,CASH,APPROVED
1000366,1005,Comercio_1005,I5610,81168,2025-08-11 12:18:46,CARD,APPROVED
1000367,1011,Comercio_1011,G4751,239373,2025-07-17 06:45:09,CASH,APPROVED
1000368,1004,Comercio_1004,G4711,21365,2025-04-05 23:53:36,PSE,APPROVED
1000369,1038,Comercio_1038,H4922,39811,2025-08-12 12:36:33,BANCOLOMBIA,APPROVED
1000370,1004,Comercio_1004,G4711,31197,2025-06-23 14:39:56,CARD,DECLINED
1000371,1043,Comercio_1043,G4741,138207,2025-04-21 22:34:09,BANCOLOMBIA,APPROVED
1000372,1015,Comercio_1015,G4773,71271,2025-06-01 02:56:02,CARD,APPROVED
1000373,1025,Comercio_1025,S9602,70075,2025-05-17 14:35:43,BANCOLOMBIA,APPROVED
1000374,1007,Comercio_1007,I5610,46065,2025-06-20 08:58:50,CARD,APPROVED
1000375,1036,Comercio_1036,H4922,25970,2025-04-29 11:14:12,NEQUI,APPROVED
1000376,1015,Comercio_1015,G4773,73546,2025-03-10 15:11:38,BANCOLOMBIA,APPROVED
1000377,1037,Comercio_1037,H4922,14409,2025-06-12 23:50:11,,APPROVED
1000378,1038,Comercio_1038,H4922,48362,2025-03-16 05:36:47,BANCOLOMBIA,APPROVED
1000379,1002,Comercio_1002,G4711,22547,2025-07-05 01:36:50,CARD,APPROVED
1000380,1039,Comercio_1039,H4922,17031,2025-07-21 19:25:08,PSE,APPROVED
1000381,1005,Comercio_1005,I5610,66164,2025-04-05 12:39:32,,APPROVED
1000382,1026,Comercio_1026,S9602,31789,2025-06-28 11:29:50,CASH,REFUNDED
1000383,1042,Comercio_1042,G4741,72637,2025-03-23 10:53:48,CARD,APPROVED
1000384,1037,Comercio_1037,H4922,8417,2025-06-29 04:40:49,CARD,APPROVED
1000385,1036,Comercio_1036,H4922,8770,2025-04-01 22:03:42,,APPROVED
1000386,1033,Comercio_1033,G4791,132841,2025-05-05 06:25:34,NEQUI,APPROVED
1000387,1020,Comercio_1020,R9311,34081,2025-06-18 09:02:51,CASH,APPROVED
1000388,1016,Comercio_1016,G4773,62720,2025-04-21 06:16:06,NEQUI,APPROVED
1000389,1013,Comercio_1013,G4751,197334,2025-05-05 21:49:59,BANCOLOMBIA,DECLINED
1000390,1042,Comercio_1042,G4741,32005,2025-06-21 20:06:52,CARD,APPROVED
1000391,1045,Comercio_1045,G4761,22743,2025-05-14 04:02:26,BANCOLOMBIA,APPROVED
1000392,1020,Comercio_1020,R9311,197632,2025-08-05 19:14:15,CASH,APPROVED
1000393,1015,Comercio_1015,G4773,47669,2025-07-31 07:08:16,NEQUI,DECLINED
1000394,1016,Comercio_1016,G4773,28082,2025-03-28 23:18:49,CARD,APPROVED
1000395,1025,Comercio_1025,S9602,27089,2025-07-02 06:23:21,BANCOLOMBIA,APPROVED
1000396,1008,Comercio_1008,I5610,96531,2025-06-09 01:59:57,BANCOLOMBIA,APPROVED
1000397,1042,Comercio_1042,G4741,61497,2025-04-08 01:51:46,CARD,APPROVED
1000398,1041,Comercio_1041,G4741,85678,2025-06-13 08:07:59,CASH,APPROVED
1000399,1019,Comercio_1019,G4773,89736,2025-07-11 21:21:43,CASH,APPROVED
1000400,1029,Comercio_1029,S9602,12262,2025-05-07 19:16:39,CASH,APPROVED
1000401,1020,Comercio_1020,R9311,118532,2025-07-08 13:14:48,PSE,APPROVED
1000402,1048,Comercio_1048,G4761,19620,2025-03-07 18:17:21,CASH,APPROVED
1000403,1004,Comercio_1004,G4711,32615,2025-04-26 05:04:13,BANCOLOMBIA,APPROVED
1000404,1000,Comercio_1000,G4711,40417,2025-04-28 04:40:23,CARD,APPROVED
1000405,1029,Comercio_1029,S9602,34816,2025-06-06 12:58:04,CARD,DECLINED
1000406,1039,Comercio_1039,H4922,30207,2025-05-31 22:43:59,,APPROVED
1000407,1036,Comercio_1036,H4922,19195,2025-07-07 07:59:16,CASH,DECLINED
1000408,1006,Comercio_1006,I5610,24417,2025-06-22 22:59:16,NEQUI,APPROVED
1000409,1004,Comercio_1004,G4711,23447,2025-07-14 20:31:35,BANCOLOMBIA,APPROVED
1000410,1034,Comercio_1034,G4791,104523,2025-04-09 02:44:29,BANCOLOMBIA,APPROVED
1000411,1013,Comercio_1013,G4751,166695,2025-06-18 12:13:25,CARD,DECLINED
1000412,1032,Comercio_1032,G4791,117046,2025-03-06 01:47:39,BANCOLOMBIA,APPROVED
1000413,1016,Comercio_1016,G4773,33572,2025-03-04 03:15:36,NEQUI,DECLINED
1000414,1008,Comercio_1008,I5610,13184,2025-03-19 00:14:37,CARD,APPROVED
1000415,1022,Comercio_1022,R9311,72023,2025-05-02 11:02:10,CARD,APPROVED
1000416,1004,Comercio_1004,G4711,32315,2025-06-17 14:44:00,NEQUI,APPROVED
1000417,1015,Comercio_1015,G4773,128783,2025-07-14 18:45:31,PSE,APPROVED
1000418,1023,Comercio_1023,R9311,57772,2025-06-23 14:25:45,BANCOLOMBIA,APPROVED
1000419,1018,Comercio_1018,G4773,24711,2025-07-09 06:00:08,CASH,REFUNDED
1000420,1010,Comercio_1010,G4751,166677,2025-07-29 19:57:30,NEQUI,DECLINED
1000421,1028,Comercio_1028,S9602,59029,2025-03-04 07:07:53,PSE,APPROVED
1000422,1034,Comercio_1034,G4791,100466,2025-03-27 19:19:36,CARD,APPROVED
1000423,1045,Comercio_1045,G4761,27196,2025-02-15 02:14:27,BANCOLOMBIA,APPROVED
1000424,1019,Comercio_1019,G4773,27407,2025-06-29 09:53:04,CASH,APPROVED
1000425,1039,Comercio_1039,H4922,20762,2025-07-13 03:54:36,PSE,APPROVED
1000426,1041,Comercio_1041,G4741,69895,2025-05-25 13:38:47,NEQUI,REFUNDED
1000427,1033,Comercio_1033,G4791,123130,2025-05-23 00:13:42,NEQUI,APPROVED
1000428,1000,Comercio_1000,G4711,7021,2025-05-31 18:11:42,CASH,APPROVED
1000429,1042,Comercio_1042,G4741,63256,2025-04-02 08:11:32,BANCOLOMBIA,APPROVED
1000430,1035,Comercio_1035,H4922,44015,2025-04-11 15:35:26,BANCOLOMBIA,APPROVED
1000431,1019,Comercio_1019,G4773,47076,2025-04-22 05:20:48,CASH,APPROVED
1000432,1042,Comercio_1042,G4741,61934,2025-07-01 18:02:21,CARD,APPROVED
1000433,1006,Comercio_1006,I5610,46173,2025-03-02 11:26:37,NEQUI,APPROVED
1000434,1008,Comercio_1008,I5610,75865,2025-06-20 20:22:56,CARD,APPROVED
1000435,1016,Comercio_1016,G4773,15639,2025-08-12 06:28:41,,APPROVED
1000436,1007,Comercio_1007,I5610,27374,2025-03-20 01:18:54,BANCOLOMBIA,APPROVED
1000437,1006,Comercio_1006,I5610,41274,2025-07-22 12:21:49,NEQUI,APPROVED
1000438,1047,Comercio_1047,G4761,7478,2025-05-11 04:01:53,NEQUI,APPROVED
1000439,1035,Comercio_1035,H4922,20599,2025-06-13 02:14:20,CASH,APPROVED
1000440,1009,Comercio_1009,I5610,24310,2025-04-25 02:41:08,NEQUI,APPROVED
1000441,1017,Comercio_1017,G4773,31889,2025-07-14 03:19:21,CARD,APPROVED
1000442,1018,Comercio_1018,G4773,33960,2025-04-22 23:10:45,CASH,APPROVED
1000443,1038,Comercio_1038,H4922,30733,2025-05-13 12:20:59,BANCOLOMBIA,APPROVED
1000444,1013,Comercio_1013,G4751,315267,2025-04-18 17:38:20,CARD,REFUNDED
1000445,1045,Comercio_1045,G4761,44983,2025-05-27 00:29:01,BANCOLOMBIA,APPROVED
1000446,1021,Comercio_1021,R9311,63869,2025-05-07 01:59:26,CARD,APPROVED
1000447,1013,Comercio_1013,G4751,132510,2025-05-27 12:53:27,CASH,APPROVED
1000448,1043,Comercio_1043,G4741,45402,2025-06-02 15:58:43,NEQUI,APPROVED
1000449,1040,Comercio_1040,G4741,75545,2025-07-26 00:17:22,CASH,APPROVED
1000450,1016,Comercio_1016,G4773,101839,2025-07-14 09:45:39,,APPROVED
1000451,1032,Comercio_1032,G4791,128864,2025-05-11 16:42:58,PSE,APPROVED
1000452,1031,Comercio_1031,G4791,83844,2025-05-09 12:02:28,NEQUI,APPROVED
1000453,1016,Comercio_1016,G4773,103095,2025-03-22 04:30:06,CARD,APPROVED
1000454,1003,Comercio_1003,G4711,31458,2025-03-05 20:05:29,CASH,APPROVED
1000455,1005,Comercio_1005,I5610,18798,2025-05-02 02:12:39,PSE,APPROVED
1000456,1040,Comercio_1040,G4741,94522,2025-04-17 21:16:58,,APPROVED
1000457,1027,Comercio_1027,S9602,39279,2025-04-20 22:28:39,BANCOLOMBIA,APPROVED
1000458,1017,Comercio_1017,G4773,92243,2025-05-01 08:44:55,PSE,APPROVED
1000459,1002,Comercio_1002,G4711,43353,2025-03-23 23:17:09,NEQUI,REFUNDED
1000460,1000,Comercio_1000,G4711,17151,2025-02-24 03:43:23,CASH,APPROVED
1000461,1021,Comercio_1021,R9311,59286,2025-03-07 18:12:36,CARD,APPROVED
1000462,1049,Comercio_1049,G4761,32173,2025-03-05 14:44:52,BANCOLOMBIA,APPROVED
1000463,1008,Comercio_1008,I5610,108780,2025-07-12 13:34:27,PSE,DECLINED
1000464,1040,Comercio_1040,G4741,51055,2025-02-26 05:15:06,PSE,APPROVED
1000465,1016,Comercio_1016,G4773,47831,2025-04-14 07:24:23,NEQUI,APPROVED
1000466,1010,Comercio_1010,G4751,307497,2025-07-09 05:48:08,NEQUI,APPROVED
1000467,1047,Comercio_1047,G4761,31074,2025-08-10 03:41:58,NEQUI,APPROVED
1000468,1028,Comercio_1028,S9602,90632,2025-07-09 22:51:41,PSE,APPROVED
1000469,1035,Comercio_1035,H4922,30522,2025-04-27 13:18:29,BANCOLOMBIA,APPROVED
1000470,1045,Comercio_1045,G4761,24836,2025-08-10 17:42:40,BANCOLOMBIA,APPROVED
1000471,1027,Comercio_1027,S9602,59492,2025-03-05 14:11:04,BANCOLOMBIA,APPROVED
1000472,1035,Comercio_1035,H4922,43122,2025-05-05 03:28:03,BANCOLOMBIA,APPROVED
1000473,1000,Comercio_1000,G4711,29554,2025-05-03 16:09:43,CASH,DECLINED
1000474,1007,Comercio_1007,I5610,45792,2025-07-04 03:06:29,CASH,APPROVED
1000475,1004,Comercio_1004,G4711,16772,2025-04-15 06:24:49,NEQUI,APPROVED
1000476,1044,Comercio_1044,G4741,42397,2025-04-19 01:50:05,PSE,APPROVED
1000477,1009,Comercio_1009,I5610,65179,2025-05-25 19:00:13,CARD,APPROVED
1000478,1034,Comercio_1034,G4791,88082,2025-04-11 00:33:24,CASH,APPROVED
1000479,1002,Comercio_1002,G4711,11515,2025-03-16 21:23:26,BANCOLOMBIA,APPROVED
1000480,1023,Comercio_1023,R9311,108610,2025-07-01 11:18:31,NEQUI,APPROVED
1000481,1037,Comercio_1037,H4922,34337,2025-06-30 23:55:50,CARD,APPROVED
1000482,1035,Comercio_1035,H4922,43133,2025-03-05 19:51:01,BANCOLOMBIA,APPROVED
1000483,1009,Comercio_1009,I5610,45633,2025-06-15 09:51:13,NEQUI,DECLINED
1000484,1027,Comercio_1027,S9602,64845,2025-07-30 20:06:48,BANCOLOMBIA,APPROVED
1000485,1008,Comercio_1008,I5610,52745,2025-05-30 05:10:58,BANCOLOMBIA,APPROVED
1000486,1002,Comercio_1002,G4711,32999,2025-03-01 23:41:47,BANCOLOMBIA,APPROVED
1000487,1019,Comercio_1019,G4773,77331,2025-02-19 18:37:12,CASH,APPROVED
1000488,1023,Comercio_1023,R9311,40051,2025-05-07 09:23:31,PSE,APPROVED
1000489,1002,Comercio_1002,G4711,17058,2025-02-15 23:38:37,PSE,APPROVED
1000490,1022,Comercio_1022,R9311,73825,2025-07-18 03:51:04,CARD,APPROVED
1000491,1013,Comercio_1013,G4751,140401,2025-05-27 17:08:11,BANCOLOMBIA,APPROVED
1000492,1043,Comercio_1043,G4741,179946,2025-03-25 16:11:21,NEQUI,APPROVED
1000493,1015,Comercio_1015,G4773,56093,2025-05-22 13:37:40,NEQUI,DECLINED
1000494,1042,Comercio_1042,G4741,117829,2025-08-01 14:18:58,CARD,APPROVED
1000495,1006,Comercio_1006,I5610,28327,2025-06-01 23:15:28,CASH,APPROVED
1000496,1022,Comercio_1022,R9311,34004,2025-05-16 23:05:06,CARD,APPROVED
1000497,1049,Comercio_1049,G4761,31326,2025-05-12 17:13:06,BANCOLOMBIA,REFUNDED
1000498,1035,Comercio_1035,H4922,15743,2025-08-02 06:58:45,BANCOLOMBIA,APPROVED
1000499,1026,Comercio_1026,S9602,53864,2025-04-22 14:19:56,PSE,APPROVED
1000500,1039,Comercio_1039,H4922,18317,2025-02-27 09:39:26,PSE,APPROVED
1000501,1047,Comercio_1047,G4761,64423,2025-04-07 04:35:44,NEQUI,APPROVED
1000502,1009,Comercio_1009,I5610,28464,2025-05-17 03:58:09,CARD,APPROVED
1000503,1015,Comercio_1015,G4773,104181,2025-05-09 11:04:44,PSE,APPROVED
1000504,1010,Comercio_1010,G4751,297454,2025-07-07 06:59:33,NEQUI,APPROVED
1000505,1011,Comercio_1011,G4751,130265,2025-06-06 08:50:52,PSE,APPROVED
1000506,1026,Comercio_1026,S9602,154307,2025-05-06 12:29:54,CASH,APPROVED
1000507,1001,Comercio_1001,G4711,22735,2025-03-12 03:10:27,CARD,APPROVED
1000508,1011,Comercio_1011,G4751,143228,2025-03-22 18:35:32,CARD,DECLINED
1000509,1047,Comercio_1047,G4761,37410,2025-04-28 21:34:27,PSE,DECLINED
1000510,1021,Comercio_1021,R9311,43051,2025-08-12 08:00:08,CARD,APPROVED
1000511,1026,Comercio_1026,S9602,88285,2025-07-21 20:29:14,PSE,APPROVED
1000512,1042,Comercio_1042,G4741,81638,2025-03-23 19:18:02,CARD,APPROVED
1000513,1047,Comercio_1047,G4761,43824,2025-05-22 05:28:30,NEQUI,DECLINED
1000514,1015,Comercio_1015,G4773,103851,2025-05-24 02:54:28,,APPROVED
1000515,1017,Comercio_1017,G4773,71807,2025-04-10 07:37:27,,APPROVED
1000516,1010,Comercio_1010,G4751,218807,2025-07-29 02:08:26,CASH,APPROVED
1000517,1044,Comercio_1044,G4741,69430,2025-03-08 03:37:08,CARD,APPROVED
1000518,1006,Comercio_1006,I5610,40195,2025-02-27 11:03:15,NEQUI,APPROVED
1000519,1024,Comercio_1024,R9311,106521,2025-07-29 20:01:04,NEQUI,APPROVED
1000520,1002,Comercio_1002,G4711,13947,2025-03-17 23:41:09,,APPROVED
1000521,1030,Comercio_1030,G4791,57371,2025-08-08 09:00:36,BANCOLOMBIA,APPROVED
1000522,1014,Comercio_1014,G4751,161204,2025-03-22 23:33:19,NEQUI,DECLINED
1000523,1012,Comercio_1012,G4751,160371,2025-03-03 23:18:56,PSE,APPROVED
1000524,1029,Comercio_1029,S9602,64323,2025-06-06 10:33:29,CASH,DECLINED
1000525,1022,Comercio_1022,R9311,20638,2025-07-16 14:06:29,CARD,APPROVED
1000526,1019,Comercio_1019,G4773,49184,2025-04-25 20:25:12,CASH,APPROVED
1000527,1014,Comercio_1014,G4751,420729,2025-05-23 19:54:03,NEQUI,DECLINED
1000528,1014,Comercio_1014,G4751,319821,2025-05-08 04:45:33,NEQUI,APPROVED
1000529,1001,Comercio_1001,G4711,31934,2025-05-08 03:39:52,NEQUI,APPROVED
1000530,1042,Comercio_1042,G4741,72593,2025-06-25 07:01:58,CARD,APPROVED
1000531,1012,Comercio_1012,G4751,179404,2025-02-28 22:31:25,PSE,APPROVED
1000532,1025,Comercio_1025,S9602,65746,2025-03-02 14:48:36,BANCOLOMBIA,APPROVED
1000533,1021,Comercio_1021,R9311,52464,2025-02-21 07:57:36,CARD,APPROVED
1000534,1017,Comercio_1017,G4773,49126,2025-04-25 00:54:22,,APPROVED
1000535,1004,Comercio_1004,G4711,22437,2025-05-18 20:03:52,,DECLINED
1000536,1049,Comercio_1049,G4761,76748,2025-04-19 23:04:31,BANCOLOMBIA,APPROVED
1000537,1017,Comercio_1017,G4773,78776,2025-03-14 15:33:35,,APPROVED
1000538,1022,Comercio_1022,R9311,42518,2025-04-02 22:44:02,CARD,APPROVED
1000539,1041,Comercio_1041,G4741,34900,2025-05-22 16:47:08,CASH,APPROVED
1000540,1032,Comercio_1032,G4791,127940,2025-06-12 08:10:13,CASH,APPROVED
1000541,1025,Comercio_1025,S9602,52510,2025-07-20 13:04:15,BANCOLOMBIA,APPROVED
1000542,1043,Comercio_1043,G4741,66183,2025-04-29 06:55:09,CASH,APPROVED
1000543,1034,Comercio_1034,G4791,45316,2025-05-04 19:28:32,BANCOLOMBIA,APPROVED
1000544,1021,Comercio_1021,R9311,57589,2025-05-02 03:25:51,CASH,APPROVED
1000545,1001,Comercio_1001,G4711,24526,2025-03-19 21:44:01,NEQUI,APPROVED
1000546,1007,Comercio_1007,I5610,13462,2025-07-10 10:31:46,BANCOLOMBIA,APPROVED
1000547,1016,Comercio_1016,G4773,43944,2025-03-28 03:44:56,NEQUI,APPROVED
1000548,1011,Comercio_1011,G4751,304726,2025-07-12 23:44:12,CARD,APPROVED
1000549,1037,Comercio_1037,H4922,35735,2025-03-06 07:35:21,PSE,APPROVED
1000550,1016,Comercio_1016,G4773,84156,2025-04-05 20:15:51,NEQUI,APPROVED
1000551,1002,Comercio_1002,G4711,23702,2025-08-13 01:36:01,PSE,APPROVED
1000552,1006,Comercio_1006,I5610,29554,2025-06-27 02:36:17,NEQUI,APPROVED
1000553,1038,Comercio_1038,H4922,22820,2025-06-01 17:34:21,PSE,APPROVED
1000554,1027,Comercio_1027,S9602,31078,2025-02-18 02:50:10,BANCOLOMBIA,DECLINED
1000555,1022,Comercio_1022,R9311,65438,2025-05-10 10:06:06,CARD,APPROVED
1000556,1046,Comercio_1046,G4761,30695,2025-06-24 12:52:30,NEQUI,APPROVED
1000557,1020,Comercio_1020,R9311,83596,2025-06-11 16:09:13,NEQUI,APPROVED
1000558,1027,Comercio_1027,S9602,28555,2025-07-03 16:37:03,BANCOLOMBIA,APPROVED
1000559,1038,Comercio_1038,H4922,25165,2025-06-08 14:12:09,BANCOLOMBIA,APPROVED
1000560,1032,Comercio_1032,G4791,184829,2025-06-21 21:11:33,,DECLINED
1000561,1007,Comercio_1007,I5610,57384,2025-04-22 18:20:28,CASH,APPROVED
1000562,1024,Comercio_1024,R9311,21906,2025-05-14 04:09:52,NEQUI,APPROVED
1000563,1036,Comercio_1036,H4922,12301,2025-05-08 17:56:41,NEQUI,APPROVED
1000564,1012,Comercio_1012,G4751,269191,2025-04-23 07:25:02,CASH,APPROVED
1000565,1016,Comercio_1016,G4773,55077,2025-06-07 19:53:02,CARD,DECLINED
1000566,1002,Comercio_1002,G4711,14101,2025-03-04 22:52:25,NEQUI,APPROVED
1000567,1045,Comercio_1045,G4761,20650,2025-08-06 02:07:17,BANCOLOMBIA,APPROVED
1000568,1027,Comercio_1027,S9602,27491,2025-03-21 00:42:41,PSE,APPROVED
1000569,1000,Comercio_1000,G4711,33274,2025-07-23 21:48:23,CASH,APPROVED
1000570,1033,Comercio_1033,G4791,68495,2025-07-06 18:20:32,NEQUI,APPROVED
1000571,1034,Comercio_1034,G4791,44137,2025-05-12 02:42:33,CARD,APPROVED
1000572,1043,Comercio_1043,G4741,42131,2025-06-22 06:35:48,BANCOLOMBIA,APPROVED
1000573,1046,Comercio_1046,G4761,27209,2025-05-25 01:02:07,CASH,APPROVED
1000574,1047,Comercio_1047,G4761,56155,2025-05-30 16:26:11,CASH,APPROVED
1000575,1047,Comercio_1047,G4761,34237,2025-06-29 15:19:02,PSE,APPROVED
1000576,1042,Comercio_1042,G4741,150526,2025-04-17 03:11:36,CARD,APPROVED
1000577,1012,Comercio_1012,G4751,104454,2025-04-20 22:42:05,PSE,APPROVED
1000578,1023,Comercio_1023,R9311,47230,2025-07-28 18:44:05,NEQUI,APPROVED
1000579,1027,Comercio_1027,S9602,39135,2025-06-30 07:41:33,BANCOLOMBIA,APPROVED
1000580,1004,Comercio_1004,G4711,45316,2025-06-21 04:16:53,BANCOLOMBIA,APPROVED
1000581,1042,Comercio_1042,G4741,66560,2025-04-10 12:48:25,CARD,APPROVED
1000582,1021,Comercio_1021,R9311,28614,2025-04-21 16:37:22,CARD,DECLINED
1000583,1039,Comercio_1039,H4922,50254,2025-05-15 15:03:56,CARD,APPROVED
1000584,1020,Comercio_1020,R9311,93156,2025-05-05 09:23:28,NEQUI,APPROVED
1000585,1042,Comercio_1042,G4741,42251,2025-07-25 03:50:50,CARD,APPROVED
1000586,1007,Comercio_1007,I5610,26992,2025-06-22 21:19:01,CARD,APPROVED
1000587,1046,Comercio_1046,G4761,21512,2025-02-17 20:16:47,CASH,APPROVED
1000588,1019,Comercio_1019,G4773,70509,2025-07-02 10:10:20,CASH,APPROVED
1000589,1032,Comercio_1032,G4791,121275,2025-05-25 09:20:34,CASH,APPROVED
1000590,1019,Comercio_1019,G4773,99730,2025-02-27 08:44:46,CASH,APPROVED
1000591,1042,Comercio_1042,G4741,145807,2025-07-17 14:39:18,PSE,DECLINED
1000592,1026,Comercio_1026,S9602,58423,2025-03-10 01:47:41,PSE,APPROVED
1000593,1020,Comercio_1020,R9311,70046,2025-04-28 07:10:41,PSE,APPROVED
1000594,1025,Comercio_1025,S9602,48553,2025-08-13 00:28:31,BANCOLOMBIA,APPROVED
1000595,1044,Comercio_1044,G4741,44110,2025-05-26 06:14:51,CARD,APPROVED
